,id,name,type(s),document,filename,doc,tokens,lemmas,POS,proper_nouns
817,829,gossifleur,['grass'],"It anchors itself in the ground with its single leg, then basks in the sun. After absorbing enough sunlight, its petals spread as it blooms brilliantly.",0829_gossifleur.txt,it anchors itself in the ground with its single leg then basks in the sun after absorbing enough sunlight its petals spread as it blooms brilliantly,"['it', 'anchors', 'itself', 'in', 'the', 'ground', 'with', 'its', 'single', 'leg', 'then', 'basks', 'in', 'the', 'sun', 'after', 'absorbing', 'enough', 'sunlight', 'its', 'petals', 'spread', 'as', 'it', 'blooms', 'brilliantly']","['it', 'anchor', 'itself', 'in', 'the', 'ground', 'with', 'its', 'single', 'leg', 'then', 'bask', 'in', 'the', 'sun', 'after', 'absorb', 'enough', 'sunlight', 'its', 'petal', 'spread', 'as', 'it', 'bloom', 'brilliantly']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('ADV', 'RB'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VBD'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADV', 'RB')]",[]
818,830,eldegoss,['grass'],The seeds attached to its cotton fluff are full of nutrients. It spreads them on the wind so that plants and other Pokémon can benefit from them.,0830_eldegoss.txt,the seeds attached to its cotton fluff are full of nutrients it spreads them on the wind so that plants and other pokémon can benefit from them,"['the', 'seeds', 'attached', 'to', 'its', 'cotton', 'fluff', 'are', 'full', 'of', 'nutrients', 'it', 'spreads', 'them', 'on', 'the', 'wind', 'so', 'that', 'plants', 'and', 'other', 'pokémon', 'can', 'benefit', 'from', 'them']","['the', 'seed', 'attach', 'to', 'its', 'cotton', 'fluff', 'be', 'full', 'of', 'nutrient', 'it', 'spread', 'they', 'on', 'the', 'wind', 'so', 'that', 'plant', 'and', 'other', 'pokémon', 'can', 'benefit', 'from', 'they']","[('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('SCONJ', 'IN'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('PROPN', 'NNP'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP')]",['pokémon']
819,831,wooloo,['normal'],"Its curly fleece is such an effective cushion that this Pokémon could fall off a cliff and stand right back up at the bottom, unharmed.",0831_wooloo.txt,its curly fleece is such an effective cushion that this pokémon could fall off a cliff and stand right back up at the bottom unharmed,"['its', 'curly', 'fleece', 'is', 'such', 'an', 'effective', 'cushion', 'that', 'this', 'pokémon', 'could', 'fall', 'off', 'a', 'cliff', 'and', 'stand', 'right', 'back', 'up', 'at', 'the', 'bottom', 'unharmed']","['its', 'curly', 'fleece', 'be', 'such', 'an', 'effective', 'cushion', 'that', 'this', 'pokémon', 'could', 'fall', 'off', 'a', 'cliff', 'and', 'stand', 'right', 'back', 'up', 'at', 'the', 'bottom', 'unharmed']","[('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('DET', 'PDT'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('VERB', 'VB'), ('ADV', 'RB'), ('ADV', 'RB'), ('ADP', 'RP'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('ADJ', 'JJ')]",[]
820,832,dubwool,['normal'],"Weave a carpet from its springy wool, and you end up with something closer to a trampoline. You’ll start to bounce the moment you set foot on it.",0832_dubwool.txt,weave a carpet from its springy wool and you end up with something closer to a trampoline youll start to bounce the moment you set foot on it,"['weave', 'a', 'carpet', 'from', 'its', 'springy', 'wool', 'and', 'you', 'end', 'up', 'with', 'something', 'closer', 'to', 'a', 'trampoline', 'you', 'll', 'start', 'to', 'bounce', 'the', 'moment', 'you', 'set', 'foot', 'on', 'it']","['weave', 'a', 'carpet', 'from', 'its', 'springy', 'wool', 'and', 'you', 'end', 'up', 'with', 'something', 'close', 'to', 'a', 'trampoline', 'you', 'll', 'start', 'to', 'bounce', 'the', 'moment', 'you', 'set', 'foot', 'on', 'it']","[('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'NN'), ('ADJ', 'JJR'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP')]",[]
821,833,chewtle,['water'],Apparently the itch of its teething impels it to snap its jaws at anything in front of it.,0833_chewtle.txt,apparently the itch of its teething impels it to snap its jaws at anything in front of it,"['apparently', 'the', 'itch', 'of', 'its', 'teething', 'impels', 'it', 'to', 'snap', 'its', 'jaws', 'at', 'anything', 'in', 'front', 'of', 'it']","['apparently', 'the', 'itch', 'of', 'its', 'teethe', 'impel', 'it', 'to', 'snap', 'its', 'jaw', 'at', 'anything', 'in', 'front', 'of', 'it']","[('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('VERB', 'VBG'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP')]",[]
822,834,drednaw,"['water', 'rock']","With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",0834_drednaw.txt,with jaws that can shear through steel rods this highly aggressive pokémon chomps down on its unfortunate prey,"['with', 'jaws', 'that', 'can', 'shear', 'through', 'steel', 'rods', 'this', 'highly', 'aggressive', 'pokémon', 'chomps', 'down', 'on', 'its', 'unfortunate', 'prey']","['with', 'jaw', 'that', 'can', 'shear', 'through', 'steel', 'rod', 'this', 'highly', 'aggressive', 'pokémon', 'chomp', 'down', 'on', 'its', 'unfortunate', 'prey']","[('ADP', 'IN'), ('NOUN', 'NNS'), ('PRON', 'WDT'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('DET', 'DT'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN')]",[]
823,835,yamper,['electric'],"This Pokémon is very popular as a herding dog in the Galar region. As it runs, it generates electricity from the base of its tail.",0835_yamper.txt,this pokémon is very popular as a herding dog in the galar region as it runs it generates electricity from the base of its tail,"['this', 'pokémon', 'is', 'very', 'popular', 'as', 'a', 'herding', 'dog', 'in', 'the', 'galar', 'region', 'as', 'it', 'runs', 'it', 'generates', 'electricity', 'from', 'the', 'base', 'of', 'its', 'tail']","['this', 'pokémon', 'be', 'very', 'popular', 'as', 'a', 'herd', 'dog', 'in', 'the', 'galar', 'region', 'as', 'it', 'run', 'it', 'generate', 'electricity', 'from', 'the', 'base', 'of', 'its', 'tail']","[('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN')]",[]
824,836,boltund,['electric'],This Pokémon generates electricity and channels it into its legs to keep them going strong. Boltund can run nonstop for three full days.,0836_boltund.txt,this pokémon generates electricity and channels it into its legs to keep them going strong boltund can run nonstop for three full days,"['this', 'pokémon', 'generates', 'electricity', 'and', 'channels', 'it', 'into', 'its', 'legs', 'to', 'keep', 'them', 'going', 'strong', 'boltund', 'can', 'run', 'nonstop', 'for', 'three', 'full', 'days']","['this', 'pokémon', 'generate', 'electricity', 'and', 'channel', 'it', 'into', 'its', 'leg', 'to', 'keep', 'they', 'go', 'strong', 'boltund', 'can', 'run', 'nonstop', 'for', 'three', 'full', 'day']","[('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADV', 'RB'), ('ADP', 'IN'), ('NUM', 'CD'), ('ADJ', 'JJ'), ('NOUN', 'NNS')]",[]
825,837,rolycoly,['rock'],"Most of its body has the same composition as coal. Fittingly, this Pokémon was first discovered in coal mines about 400 years ago.",0837_rolycoly.txt,most of its body has the same composition as coal fittingly this pokémon was first discovered in coal mines about 400 years ago,"['most', 'of', 'its', 'body', 'has', 'the', 'same', 'composition', 'as', 'coal', 'fittingly', 'this', 'pokémon', 'was', 'first', 'discovered', 'in', 'coal', 'mines', 'about', '400', 'years', 'ago']","['most', 'of', 'its', 'body', 'have', 'the', 'same', 'composition', 'as', 'coal', 'fittingly', 'this', 'pokémon', 'be', 'first', 'discover', 'in', 'coal', 'mine', 'about', '400', 'year', 'ago']","[('ADJ', 'JJS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBD'), ('ADV', 'RB'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('ADV', 'RB')]",[]
826,838,carkol,"['rock', 'fire']",It forms coal inside its body. Coal dropped by this Pokémon once helped fuel the lives of people in the Galar region.,0838_carkol.txt,it forms coal inside its body coal dropped by this pokémon once helped fuel the lives of people in the galar region,"['it', 'forms', 'coal', 'inside', 'its', 'body', 'coal', 'dropped', 'by', 'this', 'pokémon', 'once', 'helped', 'fuel', 'the', 'lives', 'of', 'people', 'in', 'the', 'galar', 'region']","['it', 'form', 'coal', 'inside', 'its', 'body', 'coal', 'drop', 'by', 'this', 'pokémon', 'once', 'help', 'fuel', 'the', 'life', 'of', 'people', 'in', 'the', 'galar', 'region']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBD'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN')]",[]
827,839,coalossal,"['rock', 'fire']","It’s usually peaceful, but the vandalism of mines enrages it. Offenders will be incinerated with flames that reach 2,700 degrees Fahrenheit.",0839_coalossal.txt,its usually peaceful but the vandalism of mines enrages it offenders will be incinerated with flames that reach 2700 degrees fahrenheit,"['its', 'usually', 'peaceful', 'but', 'the', 'vandalism', 'of', 'mines', 'enrages', 'it', 'offenders', 'will', 'be', 'incinerated', 'with', 'flames', 'that', 'reach', '2700', 'degrees', 'fahrenheit']","['its', 'usually', 'peaceful', 'but', 'the', 'vandalism', 'of', 'mine', 'enrage', 'it', 'offender', 'will', 'be', 'incinerate', 'with', 'flame', 'that', 'reach', '2700', 'degree', 'fahrenheit']","[('PRON', 'PRP$'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('NOUN', 'NNS'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PRON', 'WDT'), ('VERB', 'VBP'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('NOUN', 'NN')]",[]
828,840,applin,"['grass', 'dragon']","It spends its entire life inside an apple. It hides from its natural enemies, bird Pokémon, by pretending it’s just an apple and nothing more.",0840_applin.txt,it spends its entire life inside an apple it hides from its natural enemies bird pokémon by pretending its just an apple and nothing more,"['it', 'spends', 'its', 'entire', 'life', 'inside', 'an', 'apple', 'it', 'hides', 'from', 'its', 'natural', 'enemies', 'bird', 'pokémon', 'by', 'pretending', 'its', 'just', 'an', 'apple', 'and', 'nothing', 'more']","['it', 'spend', 'its', 'entire', 'life', 'inside', 'an', 'apple', 'it', 'hide', 'from', 'its', 'natural', 'enemy', 'bird', 'pokémon', 'by', 'pretend', 'its', 'just', 'an', 'apple', 'and', 'nothing', 'more']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('ADV', 'RB'), ('ADP', 'IN'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'NN'), ('ADV', 'RBR')]",[]
829,841,flapple,"['grass', 'dragon']","It ate a sour apple, and that induced its evolution. In its cheeks, it stores an acid capable of causing chemical burns.",0841_flapple.txt,it ate a sour apple and that induced its evolution in its cheeks it stores an acid capable of causing chemical burns,"['it', 'ate', 'a', 'sour', 'apple', 'and', 'that', 'induced', 'its', 'evolution', 'in', 'its', 'cheeks', 'it', 'stores', 'an', 'acid', 'capable', 'of', 'causing', 'chemical', 'burns']","['it', 'eat', 'a', 'sour', 'apple', 'and', 'that', 'induce', 'its', 'evolution', 'in', 'its', 'cheek', 'it', 'store', 'an', 'acid', 'capable', 'of', 'cause', 'chemical', 'burn']","[('PRON', 'PRP'), ('VERB', 'VBD'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'WDT'), ('VERB', 'VBD'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('NOUN', 'NNS')]",[]
830,842,appletun,"['grass', 'dragon']","Eating a sweet apple caused its evolution. A nectarous scent wafts from its body, luring in the bug Pokémon it preys on.",0842_appletun.txt,eating a sweet apple caused its evolution a nectarous scent wafts from its body luring in the bug pokémon it preys on,"['eating', 'a', 'sweet', 'apple', 'caused', 'its', 'evolution', 'a', 'nectarous', 'scent', 'wafts', 'from', 'its', 'body', 'luring', 'in', 'the', 'bug', 'pokémon', 'it', 'preys', 'on']","['eat', 'a', 'sweet', 'apple', 'cause', 'its', 'evolution', 'a', 'nectarous', 'scent', 'waft', 'from', 'its', 'body', 'lure', 'in', 'the', 'bug', 'pokémon', 'it', 'prey', 'on']","[('VERB', 'VBG'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN')]",[]
831,843,silicobra,['ground'],"As it digs, it swallows sand and stores it in its neck pouch. The pouch can hold more than 17 pounds of sand.",0843_silicobra.txt,as it digs it swallows sand and stores it in its neck pouch the pouch can hold more than 17 pounds of sand,"['as', 'it', 'digs', 'it', 'swallows', 'sand', 'and', 'stores', 'it', 'in', 'its', 'neck', 'pouch', 'the', 'pouch', 'can', 'hold', 'more', 'than', '17', 'pounds', 'of', 'sand']","['as', 'it', 'dig', 'it', 'swallow', 'sand', 'and', 'store', 'it', 'in', 'its', 'neck', 'pouch', 'the', 'pouch', 'can', 'hold', 'more', 'than', '17', 'pound', 'of', 'sand']","[('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADJ', 'JJR'), ('ADP', 'IN'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN')]",[]
832,844,sandaconda,['ground'],"When it contracts its body, over 220 pounds of sand sprays from its nose. If it ever runs out of sand, it becomes disheartened.",0844_sandaconda.txt,when it contracts its body over 220 pounds of sand sprays from its nose if it ever runs out of sand it becomes disheartened,"['when', 'it', 'contracts', 'its', 'body', 'over', '220', 'pounds', 'of', 'sand', 'sprays', 'from', 'its', 'nose', 'if', 'it', 'ever', 'runs', 'out', 'of', 'sand', 'it', 'becomes', 'disheartened']","['when', 'it', 'contract', 'its', 'body', 'over', '220', 'pound', 'of', 'sand', 'spray', 'from', 'its', 'nose', 'if', 'it', 'ever', 'run', 'out', 'of', 'sand', 'it', 'become', 'dishearten']","[('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('VERB', 'VBN')]",[]
833,845,cramorant,"['flying', 'water']","It’s so strong that it can knock out some opponents in a single hit, but it also may forget what it’s battling midfight.",0845_cramorant.txt,its so strong that it can knock out some opponents in a single hit but it also may forget what its battling midfight,"['its', 'so', 'strong', 'that', 'it', 'can', 'knock', 'out', 'some', 'opponents', 'in', 'a', 'single', 'hit', 'but', 'it', 'also', 'may', 'forget', 'what', 'its', 'battling', 'midfight']","['its', 'so', 'strong', 'that', 'it', 'can', 'knock', 'out', 'some', 'opponent', 'in', 'a', 'single', 'hit', 'but', 'it', 'also', 'may', 'forget', 'what', 'its', 'battle', 'midfight']","[('PRON', 'PRP$'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'RP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('ADV', 'RB'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'WP'), ('PRON', 'PRP$'), ('VERB', 'VBG'), ('NOUN', 'NN')]",[]
834,846,arrokuda,['water'],"If it sees any movement around it, this Pokémon charges for it straightaway, leading with its sharply pointed jaw. It’s very proud of that jaw.",0846_arrokuda.txt,if it sees any movement around it this pokémon charges for it straightaway leading with its sharply pointed jaw its very proud of that jaw,"['if', 'it', 'sees', 'any', 'movement', 'around', 'it', 'this', 'pokémon', 'charges', 'for', 'it', 'straightaway', 'leading', 'with', 'its', 'sharply', 'pointed', 'jaw', 'its', 'very', 'proud', 'of', 'that', 'jaw']","['if', 'it', 'see', 'any', 'movement', 'around', 'it', 'this', 'pokémon', 'charge', 'for', 'it', 'straightaway', 'lead', 'with', 'its', 'sharply', 'point', 'jaw', 'its', 'very', 'proud', 'of', 'that', 'jaw']","[('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADV', 'RB'), ('VERB', 'VBN'), ('ADP', 'RP'), ('PRON', 'PRP$'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN')]",[]
835,847,barraskewda,['water'],"This Pokémon has a jaw that’s as sharp as a spear and as strong as steel. Apparently Barraskewda’s flesh is surprisingly tasty, too.",0847_barraskewda.txt,this pokémon has a jaw thats as sharp as a spear and as strong as steel apparently barraskewdas flesh is surprisingly tasty too,"['this', 'pokémon', 'has', 'a', 'jaw', 'that', 's', 'as', 'sharp', 'as', 'a', 'spear', 'and', 'as', 'strong', 'as', 'steel', 'apparently', 'barraskewdas', 'flesh', 'is', 'surprisingly', 'tasty', 'too']","['this', 'pokémon', 'have', 'a', 'jaw', 'that', 's', 'as', 'sharp', 'as', 'a', 'spear', 'and', 'as', 'strong', 'as', 'steel', 'apparently', 'barraskewda', 'flesh', 'be', 'surprisingly', 'tasty', 'too']","[('DET', 'DT'), ('PROPN', 'NNP'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADV', 'RB'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADV', 'RB')]",['pokémon']
836,848,toxel,"['electric', 'poison']","It stores poison in an internal poison sac and secretes that poison through its skin. If you touch this Pokémon, a tingling sensation follows.",0848_toxel.txt,it stores poison in an internal poison sac and secretes that poison through its skin if you touch this pokémon a tingling sensation follows,"['it', 'stores', 'poison', 'in', 'an', 'internal', 'poison', 'sac', 'and', 'secretes', 'that', 'poison', 'through', 'its', 'skin', 'if', 'you', 'touch', 'this', 'pokémon', 'a', 'tingling', 'sensation', 'follows']","['it', 'store', 'poison', 'in', 'an', 'internal', 'poison', 'sac', 'and', 'secrete', 'that', 'poison', 'through', 'its', 'skin', 'if', 'you', 'touch', 'this', 'pokémon', 'a', 'tingling', 'sensation', 'follow']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('NOUN', 'NNS'), ('PRON', 'WDT'), ('VERB', 'VBP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'DT'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('VERB', 'VBZ')]",[]
