"id","pokemon","description","Doc","Tokens","Lemmas","POS","Proper_Nouns","Named_Entities","NE_Words"
"970","glimmora","when this pokmon detects danger it will open up its crystalline petals and fire beams from its conical body","when this pokmon detects danger it will open up its crystalline petals and fire beams from its conical body","['when', 'this', 'pokmon', 'detects', 'danger', 'it', 'will', 'open', 'up', 'its', 'crystalline', 'petals', 'and', 'fire', 'beams', 'from', 'its', 'conical', 'body']","['when', 'this', 'pokmon', 'detect', 'danger', 'it', 'will', 'open', 'up', 'its', 'crystalline', 'petal', 'and', 'fire', 'beam', 'from', 'its', 'conical', 'body']","[('SCONJ', 'WRB'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'RP'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
"971","greavard","it is said that a dog pokmon that died in the wild without ever interacting with a human was reborn as this pokmon","it is said that a dog pokmon that died in the wild without ever interacting with a human was reborn as this pokmon","['it', 'is', 'said', 'that', 'a', 'dog', 'pokmon', 'that', 'died', 'in', 'the', 'wild', 'without', 'ever', 'interacting', 'with', 'a', 'human', 'was', 'reborn', 'as', 'this', 'pokmon']","['it', 'be', 'say', 'that', 'a', 'dog', 'pokmon', 'that', 'die', 'in', 'the', 'wild', 'without', 'ever', 'interact', 'with', 'a', 'human', 'be', 'reborn', 'as', 'this', 'pokmon']","[('PRON', 'PRP'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('SCONJ', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBD'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADV', 'RB'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBD'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN')]","[]","[]","[]"
"972","houndstone","houndstone spends most of its time sleeping in graveyards among all the dog pokmon this one is most loyal to its master","houndstone spends most of its time sleeping in graveyards among all the dog pokmon this one is most loyal to its master","['houndstone', 'spends', 'most', 'of', 'its', 'time', 'sleeping', 'in', 'graveyards', 'among', 'all', 'the', 'dog', 'pokmon', 'this', 'one', 'is', 'most', 'loyal', 'to', 'its', 'master']","['houndstone', 'spend', 'most', 'of', 'its', 'time', 'sleep', 'in', 'graveyard', 'among', 'all', 'the', 'dog', 'pokmon', 'this', 'one', 'be', 'most', 'loyal', 'to', 'its', 'master']","[('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADJ', 'JJS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADV', 'RBS'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN')]","[]","[]","[]"
"973","flamigo","this pokmon apparently ties the base of its neck into a knot so that energy stored in its belly does not escape from its beak","this pokmon apparently ties the base of its neck into a knot so that energy stored in its belly does not escape from its beak","['this', 'pokmon', 'apparently', 'ties', 'the', 'base', 'of', 'its', 'neck', 'into', 'a', 'knot', 'so', 'that', 'energy', 'stored', 'in', 'its', 'belly', 'does', 'not', 'escape', 'from', 'its', 'beak']","['this', 'pokmon', 'apparently', 'tie', 'the', 'base', 'of', 'its', 'neck', 'into', 'a', 'knot', 'so', 'that', 'energy', 'store', 'in', 'its', 'belly', 'do', 'not', 'escape', 'from', 'its', 'beak']","[('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('SCONJ', 'IN'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('PART', 'RB'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN')]","[]","[]","[]"
"974","cetoddle","this species left the ocean and began living on land a very long time ago it seems to be closely related to wailmer","this species left the ocean and began living on land a very long time ago it seems to be closely related to wailmer","['this', 'species', 'left', 'the', 'ocean', 'and', 'began', 'living', 'on', 'land', 'a', 'very', 'long', 'time', 'ago', 'it', 'seems', 'to', 'be', 'closely', 'related', 'to', 'wailmer']","['this', 'specie', 'leave', 'the', 'ocean', 'and', 'begin', 'live', 'on', 'land', 'a', 'very', 'long', 'time', 'ago', 'it', 'seem', 'to', 'be', 'closely', 'relate', 'to', 'wailmer']","[('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('ADP', 'IN'), ('NOUN', 'NN'), ('DET', 'DT'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADV', 'RB'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PART', 'TO'), ('AUX', 'VB'), ('ADV', 'RB'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NN')]","[]","[]","[]"
"975","cetitan","this pokmon wanders around snowy icy areas it protects its body with powerful muscles and a thick layer of fat under its skin","this pokmon wanders around snowy icy areas it protects its body with powerful muscles and a thick layer of fat under its skin","['this', 'pokmon', 'wanders', 'around', 'snowy', 'icy', 'areas', 'it', 'protects', 'its', 'body', 'with', 'powerful', 'muscles', 'and', 'a', 'thick', 'layer', 'of', 'fat', 'under', 'its', 'skin']","['this', 'pokmon', 'wander', 'around', 'snowy', 'icy', 'area', 'it', 'protect', 'its', 'body', 'with', 'powerful', 'muscle', 'and', 'a', 'thick', 'layer', 'of', 'fat', 'under', 'its', 'skin']","[('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN')]","[]","[]","[]"
"976","veluza","when veluza discards unnecessary flesh its mind becomes honed and its psychic power increases the spare flesh has a mild but delicious flavor","when veluza discards unnecessary flesh its mind becomes honed and its psychic power increases the spare flesh has a mild but delicious flavor","['when', 'veluza', 'discards', 'unnecessary', 'flesh', 'its', 'mind', 'becomes', 'honed', 'and', 'its', 'psychic', 'power', 'increases', 'the', 'spare', 'flesh', 'has', 'a', 'mild', 'but', 'delicious', 'flavor']","['when', 'veluza', 'discard', 'unnecessary', 'flesh', 'its', 'mind', 'becomes', 'hone', 'and', 'its', 'psychic', 'power', 'increase', 'the', 'spare', 'flesh', 'have', 'a', 'mild', 'but', 'delicious', 'flavor']","[('SCONJ', 'WRB'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('CCONJ', 'CC'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
"977","dondozo","this pokmon is a glutton but its bad at getting food it teams up with a tatsugiri to catch prey","this pokmon is a glutton but its bad at getting food it teams up with a tatsugiri to catch prey","['this', 'pokmon', 'is', 'a', 'glutton', 'but', 'its', 'bad', 'at', 'getting', 'food', 'it', 'teams', 'up', 'with', 'a', 'tatsugiri', 'to', 'catch', 'prey']","['this', 'pokmon', 'be', 'a', 'glutton', 'but', 'its', 'bad', 'at', 'get', 'food', 'it', 'team', 'up', 'with', 'a', 'tatsugiri', 'to', 'catch', 'prey']","[('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'RP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('PROPN', 'NNP')]","['prey']","[]","[]"
"978","tatsugiri-curly","this is a small dragon pokmon it lives inside the mouth of dondozo to protect itself from enemies on the outside","this is a small dragon pokmon it lives inside the mouth of dondozo to protect itself from enemies on the outside","['this', 'is', 'a', 'small', 'dragon', 'pokmon', 'it', 'lives', 'inside', 'the', 'mouth', 'of', 'dondozo', 'to', 'protect', 'itself', 'from', 'enemies', 'on', 'the', 'outside']","['this', 'be', 'a', 'small', 'dragon', 'pokmon', 'it', 'live', 'inside', 'the', 'mouth', 'of', 'dondozo', 'to', 'protect', 'itself', 'from', 'enemy', 'on', 'the', 'outside']","[('PRON', 'DT'), ('AUX', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN')]","[]","[]","[]"
"979","annihilape","when its anger rose beyond a critical point this pokmon gained power that is unfettered by the limits of its physical body","when its anger rose beyond a critical point this pokmon gained power that is unfettered by the limits of its physical body","['when', 'its', 'anger', 'rose', 'beyond', 'a', 'critical', 'point', 'this', 'pokmon', 'gained', 'power', 'that', 'is', 'unfettered', 'by', 'the', 'limits', 'of', 'its', 'physical', 'body']","['when', 'its', 'anger', 'rise', 'beyond', 'a', 'critical', 'point', 'this', 'pokmon', 'gain', 'power', 'that', 'be', 'unfettere', 'by', 'the', 'limit', 'of', 'its', 'physical', 'body']","[('SCONJ', 'WRB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
"980","clodsire","when attacked this pokmon will retaliate by sticking thick spines out from its body its a risky move that puts everything on the line","when attacked this pokmon will retaliate by sticking thick spines out from its body its a risky move that puts everything on the line","['when', 'attacked', 'this', 'pokmon', 'will', 'retaliate', 'by', 'sticking', 'thick', 'spines', 'out', 'from', 'its', 'body', 'its', 'a', 'risky', 'move', 'that', 'puts', 'everything', 'on', 'the', 'line']","['when', 'attack', 'this', 'pokmon', 'will', 'retaliate', 'by', 'stick', 'thick', 'spine', 'out', 'from', 'its', 'body', 'its', 'a', 'risky', 'move', 'that', 'put', 'everything', 'on', 'the', 'line']","[('SCONJ', 'WRB'), ('VERB', 'VBN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'IN'), ('VERB', 'VBG'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('PRON', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN')]","[]","[]","[]"
"981","farigiraf","now that the brain waves from the head and tail are synced up the psychic power of this pokmon is 10 times stronger than girafarigs","now that the brain waves from the head and tail are synced up the psychic power of this pokmon is 10 times stronger than girafarigs","['now', 'that', 'the', 'brain', 'waves', 'from', 'the', 'head', 'and', 'tail', 'are', 'synced', 'up', 'the', 'psychic', 'power', 'of', 'this', 'pokmon', 'is', '10', 'times', 'stronger', 'than', 'girafarigs']","['now', 'that', 'the', 'brain', 'wave', 'from', 'the', 'head', 'and', 'tail', 'be', 'sync', 'up', 'the', 'psychic', 'power', 'of', 'this', 'pokmon', 'be', '10', 'time', 'strong', 'than', 'girafarig']","[('ADV', 'RB'), ('SCONJ', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('NOUN', 'NN'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('ADJ', 'JJR'), ('ADP', 'IN'), ('NOUN', 'NNS')]","[]","['CARDINAL']","[10]"
"982","dudunsparce-two-segment","this pokmon uses its hard tail to make its nest by boring holes into bedrock deep underground the nest can reach lengths of over six miles","this pokmon uses its hard tail to make its nest by boring holes into bedrock deep underground the nest can reach lengths of over six miles","['this', 'pokmon', 'uses', 'its', 'hard', 'tail', 'to', 'make', 'its', 'nest', 'by', 'boring', 'holes', 'into', 'bedrock', 'deep', 'underground', 'the', 'nest', 'can', 'reach', 'lengths', 'of', 'over', 'six', 'miles']","['this', 'pokmon', 'use', 'its', 'hard', 'tail', 'to', 'make', 'its', 'nest', 'by', 'bore', 'hole', 'into', 'bedrock', 'deep', 'underground', 'the', 'nest', 'can', 'reach', 'length', 'of', 'over', 'six', 'mile']","[('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADV', 'RB'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('ADP', 'IN'), ('NUM', 'CD'), ('NOUN', 'NNS')]","[]","['QUANTITY']","[over six miles]"
"983","kingambit","only a bisharp that stands above all others in its vast army can evolve into kingambit","only a bisharp that stands above all others in its vast army can evolve into kingambit","['only', 'a', 'bisharp', 'that', 'stands', 'above', 'all', 'others', 'in', 'its', 'vast', 'army', 'can', 'evolve', 'into', 'kingambit']","['only', 'a', 'bisharp', 'that', 'stand', 'above', 'all', 'other', 'in', 'its', 'vast', 'army', 'can', 'evolve', 'into', 'kingambit']","[('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'IN'), ('NOUN', 'NN')]","[]","[]","[]"
"984","great-tusk","sightings of this pokmon have occurred in recent years the name great tusk was taken from a creature listed in a certain book","sightings of this pokmon have occurred in recent years the name great tusk was taken from a creature listed in a certain book","['sightings', 'of', 'this', 'pokmon', 'have', 'occurred', 'in', 'recent', 'years', 'the', 'name', 'great', 'tusk', 'was', 'taken', 'from', 'a', 'creature', 'listed', 'in', 'a', 'certain', 'book']","['sighting', 'of', 'this', 'pokmon', 'have', 'occur', 'in', 'recent', 'year', 'the', 'name', 'great', 'tusk', 'be', 'take', 'from', 'a', 'creature', 'list', 'in', 'a', 'certain', 'book']","[('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBD'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","['DATE']","[recent years]"
"985","scream-tail","there has been only one reported sighting of this pokmon it resembles a mysterious creature depicted in an old expedition journal","there has been only one reported sighting of this pokmon it resembles a mysterious creature depicted in an old expedition journal","['there', 'has', 'been', 'only', 'one', 'reported', 'sighting', 'of', 'this', 'pokmon', 'it', 'resembles', 'a', 'mysterious', 'creature', 'depicted', 'in', 'an', 'old', 'expedition', 'journal']","['there', 'have', 'be', 'only', 'one', 'reported', 'sighting', 'of', 'this', 'pokmon', 'it', 'resemble', 'a', 'mysterious', 'creature', 'depict', 'in', 'an', 'old', 'expedition', 'journal']","[('PRON', 'EX'), ('AUX', 'VBZ'), ('AUX', 'VBN'), ('ADV', 'RB'), ('NUM', 'CD'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN')]","[]","['CARDINAL']","[only one]"
"986","brute-bonnet","it is possible that the creature listed as brute bonnet in a certain book could actually be this pokmon","it is possible that the creature listed as brute bonnet in a certain book could actually be this pokmon","['it', 'is', 'possible', 'that', 'the', 'creature', 'listed', 'as', 'brute', 'bonnet', 'in', 'a', 'certain', 'book', 'could', 'actually', 'be', 'this', 'pokmon']","['it', 'be', 'possible', 'that', 'the', 'creature', 'list', 'as', 'brute', 'bonnet', 'in', 'a', 'certain', 'book', 'could', 'actually', 'be', 'this', 'pokmon']","[('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('SCONJ', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'MD'), ('ADV', 'RB'), ('AUX', 'VB'), ('DET', 'DT'), ('NOUN', 'NN')]","[]","[]","[]"
"987","flutter-mane","this pokmon has characteristics similar to those of flutter mane a creature mentioned in a certain book","this pokmon has characteristics similar to those of flutter mane a creature mentioned in a certain book","['this', 'pokmon', 'has', 'characteristics', 'similar', 'to', 'those', 'of', 'flutter', 'mane', 'a', 'creature', 'mentioned', 'in', 'a', 'certain', 'book']","['this', 'pokmon', 'have', 'characteristic', 'similar', 'to', 'those', 'of', 'flutter', 'mane', 'a', 'creature', 'mention', 'in', 'a', 'certain', 'book']","[('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('NOUN', 'NNS'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'DT'), ('ADP', 'IN'), ('NOUN', 'NN'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
"988","slither-wing","this mysterious pokmon has some similarities to a creature that an old book introduced as slither wing","this mysterious pokmon has some similarities to a creature that an old book introduced as slither wing","['this', 'mysterious', 'pokmon', 'has', 'some', 'similarities', 'to', 'a', 'creature', 'that', 'an', 'old', 'book', 'introduced', 'as', 'slither', 'wing']","['this', 'mysterious', 'pokmon', 'have', 'some', 'similarity', 'to', 'a', 'creature', 'that', 'an', 'old', 'book', 'introduce', 'as', 'slither', 'wing']","[('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NN')]","[]","[]","[]"
"989","sandy-shocks","no records exist of this pokmon being caught data is lacking but the pokmons traits match up with a creature shown in an expedition journal","no records exist of this pokmon being caught data is lacking but the pokmons traits match up with a creature shown in an expedition journal","['no', 'records', 'exist', 'of', 'this', 'pokmon', 'being', 'caught', 'data', 'is', 'lacking', 'but', 'the', 'pokmons', 'traits', 'match', 'up', 'with', 'a', 'creature', 'shown', 'in', 'an', 'expedition', 'journal']","['no', 'record', 'exist', 'of', 'this', 'pokmon', 'be', 'catch', 'datum', 'be', 'lack', 'but', 'the', 'pokmon', 'trait', 'match', 'up', 'with', 'a', 'creature', 'show', 'in', 'an', 'expedition', 'journal']","[('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBG'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('AUX', 'VBZ'), ('VERB', 'VBG'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NNS'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('ADP', 'RP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN')]","[]","[]","[]"
"990","iron-treads","this pokmon closely resembles a scientific weapon that a paranormal magazine claimed was sent to this planet by aliens","this pokmon closely resembles a scientific weapon that a paranormal magazine claimed was sent to this planet by aliens","['this', 'pokmon', 'closely', 'resembles', 'a', 'scientific', 'weapon', 'that', 'a', 'paranormal', 'magazine', 'claimed', 'was', 'sent', 'to', 'this', 'planet', 'by', 'aliens']","['this', 'pokmon', 'closely', 'resemble', 'a', 'scientific', 'weapon', 'that', 'a', 'paranormal', 'magazine', 'claim', 'be', 'send', 'to', 'this', 'planet', 'by', 'alien']","[('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('AUX', 'VBD'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS')]","[]","[]","[]"
"991","iron-bundle","its shape is similar to a robot featured in a paranormal magazine article the robot was said to have been created by an ancient civilization","its shape is similar to a robot featured in a paranormal magazine article the robot was said to have been created by an ancient civilization","['its', 'shape', 'is', 'similar', 'to', 'a', 'robot', 'featured', 'in', 'a', 'paranormal', 'magazine', 'article', 'the', 'robot', 'was', 'said', 'to', 'have', 'been', 'created', 'by', 'an', 'ancient', 'civilization']","['its', 'shape', 'be', 'similar', 'to', 'a', 'robot', 'feature', 'in', 'a', 'paranormal', 'magazine', 'article', 'the', 'robot', 'be', 'say', 'to', 'have', 'be', 'create', 'by', 'an', 'ancient', 'civilization']","[('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBD'), ('VERB', 'VBN'), ('PART', 'TO'), ('AUX', 'VB'), ('AUX', 'VBN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
